"","Competition_Name","Country","Team","Opp","Venue","HomeGoals","AwayGoals","Result","Diff"
"2964","La Liga","ESP","Sevilla","Getafe","A",0,0,"D",0
"2965","La Liga","ESP","Valladolid","Villarreal","A",5,1,"L",-4
"2966","La Liga","ESP","Mallorca","Atlético Madrid","A",2,0,"L",-2
"2967","La Liga","ESP","Real Madrid","Espanyol","A",1,0,"L",-1
"2968","La Liga","ESP","Alavés","Barcelona","A",1,0,"L",-1
"2969","La Liga","ESP","Celta Vigo","Valencia","A",2,1,"L",-1
"2970","La Liga","ESP","Real Sociedad","Osasuna","A",2,1,"L",-1
"2971","La Liga","ESP","Athletic Club","Betis","A",2,2,"D",0
"2972","La Liga","ESP","Las Palmas","Girona","A",2,1,"L",-1
"2973","La Liga","ESP","Valladolid","Rayo Vallecano","A",1,0,"L",-1
"2974","La Liga","ESP","Betis","Celta Vigo","A",3,2,"L",-1
"2975","La Liga","ESP","Girona","Athletic Club","A",3,0,"L",-3
"2976","La Liga","ESP","Villarreal","Las Palmas","A",1,2,"W",1
"2977","La Liga","ESP","Atlético Madrid","Real Madrid","A",1,1,"D",0
"2978","La Liga","ESP","Getafe","Alavés","A",0,1,"W",1
"2979","La Liga","ESP","Leganés","Valencia","A",2,0,"L",-2
"2980","La Liga","ESP","Espanyol","Real Sociedad","A",2,1,"L",-1
"2981","La Liga","ESP","Barcelona","Sevilla","A",1,4,"W",3
"2982","La Liga","ESP","Osasuna","Mallorca","A",1,1,"D",0
"2983","La Liga","ESP","Getafe","Girona","A",1,2,"W",1
"2984","La Liga","ESP","Alavés","Leganés","A",3,3,"D",0
"2985","La Liga","ESP","Real Madrid","Osasuna","A",1,1,"D",0
"2986","La Liga","ESP","Celta Vigo","Atlético Madrid","A",1,1,"D",0
"2987","La Liga","ESP","Valencia","Villarreal","A",1,1,"D",0
"2988","La Liga","ESP","Athletic Club","Espanyol","A",1,1,"D",0
"2989","La Liga","ESP","Sevilla","Valladolid","A",0,4,"W",4
"2990","La Liga","ESP","Las Palmas","Mallorca","A",3,1,"L",-2
"2991","La Liga","ESP","Real Sociedad","Betis","A",3,0,"L",-3
"2992","La Liga","ESP","Rayo Vallecano","Barcelona","A",1,0,"L",-1
"2993","La Liga","ESP","Osasuna","Celta Vigo","A",1,0,"L",-1
"2994","La Liga","ESP","Espanyol","Alavés","A",0,1,"W",1
"2995","La Liga","ESP","Villarreal","Rayo Vallecano","A",0,1,"W",1
"2996","La Liga","ESP","Atlético Madrid","Valencia","A",0,3,"W",3
"2997","La Liga","ESP","Barcelona","Las Palmas","A",0,2,"W",2
"2998","La Liga","ESP","Valladolid","Athletic Club","A",7,1,"L",-6
"2999","La Liga","ESP","Girona","Real Madrid","A",2,0,"L",-2
"3000","La Liga","ESP","Betis","Getafe","A",1,2,"W",1
"3001","La Liga","ESP","Leganés","Real Sociedad","A",3,0,"L",-3
"3002","La Liga","ESP","Mallorca","Sevilla","A",1,1,"D",0
"3003","La Liga","ESP","Las Palmas","Valladolid","A",1,1,"D",0
"3004","La Liga","ESP","Celta Vigo","Girona","A",2,2,"D",0
"3005","La Liga","ESP","Sevilla","Rayo Vallecano","A",1,1,"D",0
"3006","La Liga","ESP","Real Madrid","Betis","A",2,1,"L",-1
"3007","La Liga","ESP","Athletic Club","Atlético Madrid","A",1,0,"L",-1
"3008","La Liga","ESP","Getafe","Leganés","A",1,0,"L",-1
"3009","La Liga","ESP","Real Sociedad","Barcelona","A",4,0,"L",-4
"3010","La Liga","ESP","Alavés","Mallorca","A",1,1,"D",0
"3011","La Liga","ESP","Valencia","Osasuna","A",3,3,"D",0
"3012","La Liga","ESP","Leganés","Celta Vigo","A",2,1,"L",-1
"3013","La Liga","ESP","Villarreal","Alavés","A",1,0,"L",-1
"3014","La Liga","ESP","Valladolid","Valencia","A",2,1,"L",-1
"3015","La Liga","ESP","Atlético Madrid","Getafe","A",2,1,"L",-1
"3016","La Liga","ESP","Rayo Vallecano","Real Madrid","A",2,1,"L",-1
"3017","La Liga","ESP","Las Palmas","Betis","A",1,0,"L",-1
"3018","La Liga","ESP","Mallorca","Athletic Club","A",1,1,"D",0
"3019","La Liga","ESP","Sevilla","Real Sociedad","A",0,1,"W",1
"3020","La Liga","ESP","Girona","Espanyol","A",1,1,"D",0
"3021","La Liga","ESP","Alavés","Las Palmas","A",2,2,"D",0
"3022","La Liga","ESP","Celta Vigo","Valladolid","A",0,1,"W",1
"3023","La Liga","ESP","Espanyol","Mallorca","A",2,1,"L",-1
"3024","La Liga","ESP","Real Madrid","Villarreal","A",1,2,"W",1
"3025","La Liga","ESP","Valencia","Girona","A",1,1,"D",0
"3026","La Liga","ESP","Betis","Leganés","A",2,3,"W",1
"3027","La Liga","ESP","Athletic Club","Sevilla","A",0,1,"W",1
"3028","La Liga","ESP","Getafe","Osasuna","A",1,2,"W",1
"3029","La Liga","ESP","Real Sociedad","Rayo Vallecano","A",2,2,"D",0
"3030","La Liga","ESP","Barcelona","Atlético Madrid","A",2,4,"W",2
"3031","La Liga","ESP","Osasuna","Barcelona","A",3,0,"L",-3
"3032","La Liga","ESP","Valladolid","Real Sociedad","A",2,1,"L",-1
"3033","La Liga","ESP","Atlético Madrid","Espanyol","A",1,1,"D",0
"3034","La Liga","ESP","Rayo Vallecano","Alavés","A",0,2,"W",2
"3035","La Liga","ESP","Leganés","Real Madrid","A",3,2,"L",-1
"3036","La Liga","ESP","Villarreal","Getafe","A",1,2,"W",1
"3037","La Liga","ESP","Girona","Barcelona","A",4,1,"L",-3
"3038","La Liga","ESP","Mallorca","Valencia","A",1,0,"L",-1
"3039","La Liga","ESP","Osasuna","Athletic Club","A",0,0,"D",0
"3040","La Liga","ESP","Sevilla","Betis","A",2,1,"L",-1
"3041","La Liga","ESP","Las Palmas","Celta Vigo","A",1,1,"D",0
"3042","La Liga","ESP","Espanyol","Rayo Vallecano","A",0,4,"W",4
"3043","La Liga","ESP","Alavés","Girona","A",0,1,"W",1
"3044","La Liga","ESP","Valencia","Real Madrid","A",1,2,"W",1
"3045","La Liga","ESP","Celta Vigo","Mallorca","A",1,2,"W",1
"3046","La Liga","ESP","Betis","Barcelona","A",1,1,"D",0
"3047","La Liga","ESP","Real Sociedad","Las Palmas","A",1,3,"W",2
"3048","La Liga","ESP","Atlético Madrid","Sevilla","A",1,2,"W",1
"3049","La Liga","ESP","Getafe","Valladolid","A",0,4,"W",4
"3050","La Liga","ESP","Athletic Club","Villarreal","A",0,0,"D",0
"3051","La Liga","ESP","Osasuna","Leganés","A",1,1,"D",0
"3052","La Liga","ESP","Sevilla","Valencia","A",1,0,"L",-1
"3053","La Liga","ESP","Mallorca","Real Sociedad","A",0,2,"W",2
"3054","La Liga","ESP","Las Palmas","Getafe","A",1,3,"W",2
"3055","La Liga","ESP","Espanyol","Celta Vigo","A",0,2,"W",2
"3056","La Liga","ESP","Barcelona","Leganés","A",0,1,"W",1
"3057","La Liga","ESP","Girona","Osasuna","A",2,1,"L",-1
"3058","La Liga","ESP","Real Madrid","Alavés","A",0,1,"W",1
"3059","La Liga","ESP","Villarreal","Betis","A",1,2,"W",1
"3060","La Liga","ESP","Rayo Vallecano","Athletic Club","A",3,1,"L",-2
"3061","La Liga","ESP","Valladolid","Atlético Madrid","A",4,2,"L",-2
"3062","La Liga","ESP","Getafe","Espanyol","A",1,0,"L",-1
"3063","La Liga","ESP","Valencia","Rayo Vallecano","A",1,1,"D",0
"3064","La Liga","ESP","Celta Vigo","Barcelona","A",4,3,"L",-1
"3065","La Liga","ESP","Leganés","Mallorca","A",0,0,"D",0
"3066","La Liga","ESP","Atlético Madrid","Las Palmas","A",1,0,"L",-1
"3067","La Liga","ESP","Osasuna","Valladolid","A",2,3,"W",1
"3068","La Liga","ESP","Real Sociedad","Villarreal","A",2,2,"D",0
"3069","La Liga","ESP","Alavés","Sevilla","A",1,1,"D",0
"3070","La Liga","ESP","Athletic Club","Real Madrid","A",1,0,"L",-1
"3071","La Liga","ESP","Betis","Girona","A",1,3,"W",2
"3072","La Liga","ESP","Espanyol","Valencia","A",1,1,"D",0
"3073","La Liga","ESP","Mallorca","Barcelona","A",1,0,"L",-1
"3074","La Liga","ESP","Villarreal","Celta Vigo","A",3,0,"L",-3
"3075","La Liga","ESP","Las Palmas","Athletic Club","A",1,0,"L",-1
"3076","La Liga","ESP","Real Sociedad","Alavés","A",1,0,"L",-1
"3077","La Liga","ESP","Real Madrid","Getafe","A",0,1,"W",1
"3078","La Liga","ESP","Sevilla","Osasuna","A",1,0,"L",-1
"3079","La Liga","ESP","Girona","Leganés","A",1,1,"D",0
"3080","La Liga","ESP","Rayo Vallecano","Atlético Madrid","A",3,0,"L",-3
"3081","La Liga","ESP","Valladolid","Betis","A",5,1,"L",-4
"3082","La Liga","ESP","Espanyol","Villarreal","A",1,0,"L",-1
"3083","La Liga","ESP","Getafe","Rayo Vallecano","A",1,0,"L",-1
"3084","La Liga","ESP","Atlético Madrid","Alavés","A",0,0,"D",0
"3085","La Liga","ESP","Osasuna","Villarreal","A",4,2,"L",-2
"3086","La Liga","ESP","Valencia","Las Palmas","A",2,3,"W",1
"3087","La Liga","ESP","Barcelona","Valladolid","A",1,2,"W",1
"3088","La Liga","ESP","Celta Vigo","Real Madrid","A",3,2,"L",-1
"3089","La Liga","ESP","Leganés","Sevilla","A",2,2,"D",0
"3090","La Liga","ESP","Betis","Espanyol","A",1,2,"W",1
"3091","La Liga","ESP","Athletic Club","Real Sociedad","A",0,0,"D",0
"3092","La Liga","ESP","Mallorca","Girona","A",1,0,"L",-1
"3093","La Liga","ESP","Rayo Vallecano","Las Palmas","A",0,1,"W",1
"3094","La Liga","ESP","Getafe","Valencia","A",3,0,"L",-3
"3095","La Liga","ESP","Sevilla","Celta Vigo","A",3,2,"L",-1
"3096","La Liga","ESP","Valladolid","Mallorca","A",2,1,"L",-1
"3097","La Liga","ESP","Villarreal","Girona","A",0,1,"W",1
"3098","La Liga","ESP","Real Sociedad","Atlético Madrid","A",4,0,"L",-4
"3099","La Liga","ESP","Espanyol","Leganés","A",3,2,"L",-1
"3100","La Liga","ESP","Real Madrid","Barcelona","A",4,3,"L",-1
"3101","La Liga","ESP","Alavés","Athletic Club","A",1,0,"L",-1
"3102","La Liga","ESP","Osasuna","Betis","A",1,1,"D",0
"3103","La Liga","ESP","Girona","Valladolid","A",0,1,"W",1
"3104","La Liga","ESP","Celta Vigo","Real Sociedad","A",0,1,"W",1
"3105","La Liga","ESP","Las Palmas","Sevilla","A",1,0,"L",-1
"3106","La Liga","ESP","Valencia","Alavés","A",1,0,"L",-1
"3107","La Liga","ESP","Leganés","Villarreal","A",3,0,"L",-3
"3108","La Liga","ESP","Mallorca","Real Madrid","A",2,1,"L",-1
"3109","La Liga","ESP","Betis","Rayo Vallecano","A",2,2,"D",0
"3110","La Liga","ESP","Atlético Madrid","Osasuna","A",2,0,"L",-2
"3111","La Liga","ESP","Athletic Club","Getafe","A",0,2,"W",2
"3112","La Liga","ESP","Barcelona","Espanyol","A",0,2,"W",2
"3113","La Liga","ESP","Leganés","Las Palmas","A",0,1,"W",1
"3114","La Liga","ESP","Getafe","Mallorca","A",1,2,"W",1
"3115","La Liga","ESP","Athletic Club","Valencia","A",0,1,"W",1
"3116","La Liga","ESP","Betis","Atlético Madrid","A",4,1,"L",-3
"3117","La Liga","ESP","Espanyol","Osasuna","A",2,0,"L",-2
"3118","La Liga","ESP","Villarreal","Barcelona","A",2,3,"W",1
"3119","La Liga","ESP","Alavés","Valladolid","A",0,1,"W",1
"3120","La Liga","ESP","Girona","Real Sociedad","A",3,2,"L",-1
"3121","La Liga","ESP","Real Madrid","Sevilla","A",0,2,"W",2
"3122","La Liga","ESP","Rayo Vallecano","Celta Vigo","A",1,2,"W",1
"3123","La Liga","ESP","Valencia","Betis","A",1,1,"D",0
"3124","La Liga","ESP","Real Sociedad","Real Madrid","A",2,0,"L",-2
"3125","La Liga","ESP","Valladolid","Leganés","A",3,0,"L",-3
"3126","La Liga","ESP","Las Palmas","Espanyol","A",2,0,"L",-2
"3127","La Liga","ESP","Mallorca","Rayo Vallecano","A",0,0,"D",0
"3128","La Liga","ESP","Osasuna","Alavés","A",1,1,"D",0
"3129","La Liga","ESP","Celta Vigo","Getafe","A",1,2,"W",1
"3130","La Liga","ESP","Atlético Madrid","Girona","A",0,4,"W",4
"3131","La Liga","ESP","Sevilla","Villarreal","A",4,2,"L",-2
"3132","La Liga","ESP","Barcelona","Athletic Club","A",0,3,"W",3
"3133","Serie A","ITA","Inter","Genoa","A",2,2,"D",0
"3134","Serie A","ITA","Fiorentina","Parma","A",1,1,"D",0
"3135","Serie A","ITA","Monza","Empoli","A",0,0,"D",0
"3136","Serie A","ITA","Torino","Milan","A",2,2,"D",0
"3137","Serie A","ITA","Udinese","Bologna","A",1,1,"D",0
"3138","Serie A","ITA","Napoli","Hellas Verona","A",3,0,"L",-3
"3139","Serie A","ITA","Roma","Cagliari","A",0,0,"D",0
"3140","Serie A","ITA","Venezia","Lazio","A",3,1,"L",-2
"3141","Serie A","ITA","Atalanta","Lecce","A",0,4,"W",4
"3142","Serie A","ITA","Como","Juventus","A",3,0,"L",-3
"3143","Serie A","ITA","Lazio","Udinese","A",2,1,"L",-1
"3144","Serie A","ITA","Milan","Parma","A",2,1,"L",-1
"3145","Serie A","ITA","Genoa","Monza","A",0,1,"W",1
"3146","Serie A","ITA","Lecce","Inter","A",2,0,"L",-2
"3147","Serie A","ITA","Atalanta","Torino","A",2,1,"L",-1
"3148","Serie A","ITA","Venezia","Fiorentina","A",0,0,"D",0
"3149","Serie A","ITA","Bologna","Napoli","A",3,0,"L",-3
"3150","Serie A","ITA","Empoli","Roma","A",1,2,"W",1
"3151","Serie A","ITA","Como","Cagliari","A",1,1,"D",0
"3152","Serie A","ITA","Juventus","Hellas Verona","A",0,3,"W",3
"3153","Serie A","ITA","Torino","Venezia","A",0,1,"W",1
"3154","Serie A","ITA","Atalanta","Inter","A",4,0,"L",-4
"3155","Serie A","ITA","Cagliari","Lecce","A",1,0,"L",-1
"3156","Serie A","ITA","Empoli","Bologna","A",1,1,"D",0
"3157","Serie A","ITA","Milan","Lazio","A",2,2,"D",0
"3158","Serie A","ITA","Parma","Napoli","A",2,1,"L",-1
"3159","Serie A","ITA","Hellas Verona","Genoa","A",0,2,"W",2
"3160","Serie A","ITA","Monza","Fiorentina","A",2,2,"D",0
"3161","Serie A","ITA","Como","Udinese","A",1,0,"L",-1
"3162","Serie A","ITA","Roma","Juventus","A",0,0,"D",0
"3163","Serie A","ITA","Bologna","Como","A",2,2,"D",0
"3164","Serie A","ITA","Juventus","Empoli","A",0,0,"D",0
"3165","Serie A","ITA","Venezia","Milan","A",4,0,"L",-4
"3166","Serie A","ITA","Roma","Genoa","A",1,1,"D",0
"3167","Serie A","ITA","Fiorentina","Atalanta","A",3,2,"L",-1
"3168","Serie A","ITA","Lecce","Torino","A",0,0,"D",0
"3169","Serie A","ITA","Napoli","Cagliari","A",0,4,"W",4
"3170","Serie A","ITA","Inter","Monza","A",1,1,"D",0
"3171","Serie A","ITA","Udinese","Parma","A",2,3,"W",1
"3172","Serie A","ITA","Hellas Verona","Lazio","A",2,1,"L",-1
"3173","Serie A","ITA","Empoli","Cagliari","A",0,2,"W",2
"3174","Serie A","ITA","Torino","Hellas Verona","A",2,3,"W",1
"3175","Serie A","ITA","Genoa","Venezia","A",2,0,"L",-2
"3176","Serie A","ITA","Napoli","Juventus","A",0,0,"D",0
"3177","Serie A","ITA","Parma","Lecce","A",2,2,"D",0
"3178","Serie A","ITA","Lazio","Fiorentina","A",2,1,"L",-1
"3179","Serie A","ITA","Bologna","Monza","A",1,2,"W",1
"3180","Serie A","ITA","Udinese","Roma","A",3,0,"L",-3
"3181","Serie A","ITA","Milan","Inter","A",1,2,"W",1
"3182","Serie A","ITA","Como","Atalanta","A",2,3,"W",1
"3183","Serie A","ITA","Lecce","Milan","A",3,0,"L",-3
"3184","Serie A","ITA","Inter","Udinese","A",2,3,"W",1
"3185","Serie A","ITA","Juventus","Genoa","A",0,3,"W",3
"3186","Serie A","ITA","Atalanta","Bologna","A",1,1,"D",0
"3187","Serie A","ITA","Lazio","Torino","A",2,3,"W",1
"3188","Serie A","ITA","Hellas Verona","Como","A",3,2,"L",-1
"3189","Serie A","ITA","Venezia","Roma","A",2,1,"L",-1
"3190","Serie A","ITA","Fiorentina","Empoli","A",0,0,"D",0
"3191","Serie A","ITA","Monza","Napoli","A",2,0,"L",-2
"3192","Serie A","ITA","Cagliari","Parma","A",2,3,"W",1
"3193","Serie A","ITA","Como","Napoli","A",3,1,"L",-2
"3194","Serie A","ITA","Venezia","Hellas Verona","A",2,1,"L",-1
"3195","Serie A","ITA","Lecce","Udinese","A",1,0,"L",-1
"3196","Serie A","ITA","Genoa","Atalanta","A",5,1,"L",-4
"3197","Serie A","ITA","Torino","Inter","A",3,2,"L",-1
"3198","Serie A","ITA","Cagliari","Juventus","A",1,1,"D",0
"3199","Serie A","ITA","Empoli","Lazio","A",2,1,"L",-1
"3200","Serie A","ITA","Parma","Bologna","A",0,0,"D",0
"3201","Serie A","ITA","Roma","Monza","A",1,1,"D",0
"3202","Serie A","ITA","Milan","Fiorentina","A",2,1,"L",-1
"3203","Serie A","ITA","Bologna","Genoa","A",2,2,"D",0
"3204","Serie A","ITA","Parma","Como","A",1,1,"D",0
"3205","Serie A","ITA","Udinese","Milan","A",1,0,"L",-1
"3206","Serie A","ITA","Lazio","Juventus","A",1,0,"L",-1
"3207","Serie A","ITA","Napoli","Empoli","A",0,1,"W",1
"3208","Serie A","ITA","Atalanta","Venezia","A",0,2,"W",2
"3209","Serie A","ITA","Fiorentina","Lecce","A",0,6,"W",6
"3210","Serie A","ITA","Torino","Cagliari","A",3,2,"L",-1
"3211","Serie A","ITA","Inter","Roma","A",0,1,"W",1
"3212","Serie A","ITA","Monza","Hellas Verona","A",0,3,"W",3
"3213","Serie A","ITA","Cagliari","Udinese","A",2,0,"L",-2
"3214","Serie A","ITA","Como","Torino","A",1,0,"L",-1
"3215","Serie A","ITA","Lecce","Napoli","A",1,0,"L",-1
"3216","Serie A","ITA","Hellas Verona","Atalanta","A",6,1,"L",-5
"3217","Serie A","ITA","Empoli","Parma","A",1,1,"D",0
"3218","Serie A","ITA","Genoa","Lazio","A",3,0,"L",-3
"3219","Serie A","ITA","Venezia","Monza","A",2,2,"D",0
"3220","Serie A","ITA","Juventus","Inter","A",4,4,"D",0
"3221","Serie A","ITA","Roma","Fiorentina","A",5,1,"L",-4
"3222","Serie A","ITA","Hellas Verona","Lecce","A",1,0,"L",-1
"3223","Serie A","ITA","Bologna","Cagliari","A",0,2,"W",2
"3224","Serie A","ITA","Napoli","Milan","A",0,2,"W",2
"3225","Serie A","ITA","Udinese","Venezia","A",3,2,"L",-1
"3226","Serie A","ITA","Inter","Empoli","A",0,3,"W",3
"3227","Serie A","ITA","Monza","Atalanta","A",2,0,"L",-2
"3228","Serie A","ITA","Parma","Juventus","A",2,2,"D",0
"3229","Serie A","ITA","Fiorentina","Genoa","A",0,1,"W",1
"3230","Serie A","ITA","Torino","Roma","A",1,0,"L",-1
"3231","Serie A","ITA","Lazio","Como","A",1,5,"W",4
"3232","Serie A","ITA","Lecce","Bologna","A",1,0,"L",-1
"3233","Serie A","ITA","Juventus","Udinese","A",0,2,"W",2
"3234","Serie A","ITA","Milan","Monza","A",0,1,"W",1
"3235","Serie A","ITA","Atalanta","Napoli","A",0,3,"W",3
"3236","Serie A","ITA","Fiorentina","Torino","A",0,1,"W",1
"3237","Serie A","ITA","Roma","Hellas Verona","A",3,2,"L",-1
"3238","Serie A","ITA","Venezia","Inter","A",1,0,"L",-1
"3239","Serie A","ITA","Como","Empoli","A",1,0,"L",-1
"3240","Serie A","ITA","Genoa","Parma","A",0,1,"W",1
"3241","Serie A","ITA","Cagliari","Lazio","A",2,1,"L",-1
"3242","Serie A","ITA","Como","Genoa","A",1,1,"D",0
"3243","Serie A","ITA","Empoli","Lecce","A",1,1,"D",0
"3244","Serie A","ITA","Parma","Venezia","A",1,2,"W",1
"3245","Serie A","ITA","Milan","Cagliari","A",3,3,"D",0
"3246","Serie A","ITA","Torino","Juventus","A",2,0,"L",-2
"3247","Serie A","ITA","Udinese","Atalanta","A",2,1,"L",-1
"3248","Serie A","ITA","Hellas Verona","Fiorentina","A",3,1,"L",-2
"3249","Serie A","ITA","Bologna","Roma","A",2,3,"W",1
"3250","Serie A","ITA","Lazio","Monza","A",0,1,"W",1
"3251","Serie A","ITA","Napoli","Inter","A",1,1,"D",0
"3252","Serie A","ITA","Inter","Hellas Verona","A",0,5,"W",5
"3253","Serie A","ITA","Juventus","Milan","A",0,0,"D",0
"3254","Serie A","ITA","Atalanta","Parma","A",1,3,"W",2
"3255","Serie A","ITA","Cagliari","Genoa","A",2,2,"D",0
"3256","Serie A","ITA","Fiorentina","Como","A",0,2,"W",2
"3257","Serie A","ITA","Monza","Torino","A",1,1,"D",0
"3258","Serie A","ITA","Roma","Napoli","A",1,0,"L",-1
"3259","Serie A","ITA","Bologna","Lazio","A",3,0,"L",-3
"3260","Serie A","ITA","Udinese","Empoli","A",1,1,"D",0
"3261","Serie A","ITA","Lecce","Venezia","A",0,1,"W",1
"3262","Serie A","ITA","Hellas Verona","Cagliari","A",1,0,"L",-1
"3263","Serie A","ITA","Monza","Como","A",1,1,"D",0
"3264","Serie A","ITA","Empoli","Milan","A",3,0,"L",-3
"3265","Serie A","ITA","Venezia","Bologna","A",3,0,"L",-3
"3266","Serie A","ITA","Genoa","Udinese","A",0,2,"W",2
"3267","Serie A","ITA","Napoli","Torino","A",0,1,"W",1
"3268","Serie A","ITA","Lazio","Parma","A",3,1,"L",-2
"3269","Serie A","ITA","Juventus","Lecce","A",1,1,"D",0
"3270","Serie A","ITA","Atalanta","Roma","A",0,2,"W",2
"3271","Serie A","ITA","Parma","Inter","A",3,1,"L",-2
"3272","Serie A","ITA","Milan","Atalanta","A",2,1,"L",-1
"3273","Serie A","ITA","Torino","Genoa","A",0,0,"D",0
"3274","Serie A","ITA","Bologna","Juventus","A",2,2,"D",0
"3275","Serie A","ITA","Lecce","Roma","A",4,1,"L",-3
"3276","Serie A","ITA","Cagliari","Fiorentina","A",1,0,"L",-1
"3277","Serie A","ITA","Empoli","Hellas Verona","A",1,4,"W",3
"3278","Serie A","ITA","Como","Venezia","A",2,2,"D",0
"3279","Serie A","ITA","Lazio","Napoli","A",0,1,"W",1
"3280","Serie A","ITA","Udinese","Monza","A",1,2,"W",1
"3281","Serie A","ITA","Torino","Empoli","A",0,1,"W",1
"3282","Serie A","ITA","Atalanta","Cagliari","A",0,1,"W",1
"3283","Serie A","ITA","Napoli","Udinese","A",1,3,"W",2
"3284","Serie A","ITA","Venezia","Juventus","A",2,2,"D",0
"3285","Serie A","ITA","Monza","Lecce","A",2,1,"L",-1
"3286","Serie A","ITA","Hellas Verona","Parma","A",2,3,"W",1
"3287","Serie A","ITA","Fiorentina","Bologna","A",1,0,"L",-1
"3288","Serie A","ITA","Roma","Como","A",2,0,"L",-2
"3289","Serie A","ITA","Genoa","Milan","A",0,0,"D",0
"3290","Serie A","ITA","Inter","Lazio","A",0,6,"W",6
"3291","Serie A","ITA","Milan","Hellas Verona","A",0,1,"W",1
"3292","Serie A","ITA","Bologna","Torino","A",0,2,"W",2
"3293","Serie A","ITA","Napoli","Genoa","A",1,2,"W",1
"3294","Serie A","ITA","Lazio","Lecce","A",1,2,"W",1
"3295","Serie A","ITA","Parma","Roma","A",5,0,"L",-5
"3296","Serie A","ITA","Cagliari","Venezia","A",2,1,"L",-1
"3297","Serie A","ITA","Empoli","Atalanta","A",3,2,"L",-1
"3298","Serie A","ITA","Juventus","Monza","A",1,2,"W",1
"3299","Serie A","ITA","Udinese","Fiorentina","A",1,2,"W",1
"3300","Serie A","ITA","Como","Inter","A",2,0,"L",-2
"3301","Serie A","ITA","Genoa","Empoli","A",1,2,"W",1
"3302","Serie A","ITA","Monza","Parma","A",2,1,"L",-1
"3303","Serie A","ITA","Inter","Cagliari","A",0,3,"W",3
"3304","Serie A","ITA","Atalanta","Lazio","A",1,1,"D",0
"3305","Serie A","ITA","Torino","Udinese","A",2,2,"D",0
"3306","Serie A","ITA","Venezia","Napoli","A",1,0,"L",-1
"3307","Serie A","ITA","Fiorentina","Juventus","A",2,2,"D",0
"3308","Serie A","ITA","Roma","Milan","A",1,1,"D",0
"3309","Serie A","ITA","Lecce","Como","A",2,0,"L",-2
"3310","Serie A","ITA","Hellas Verona","Bologna","A",2,3,"W",1
"3311","Serie A","ITA","Empoli","Venezia","A",1,1,"D",0
"3312","Serie A","ITA","Napoli","Fiorentina","A",0,3,"W",3
"3313","Serie A","ITA","Udinese","Hellas Verona","A",0,0,"D",0
"3314","Serie A","ITA","Cagliari","Monza","A",1,2,"W",1
"3315","Serie A","ITA","Genoa","Lecce","A",0,0,"D",0
"3316","Serie A","ITA","Parma","Torino","A",0,0,"D",0
"3317","Serie A","ITA","Lazio","Roma","A",2,0,"L",-2
"3318","Serie A","ITA","Como","Lazio","A",1,1,"D",0
"3319","Serie A","ITA","Lecce","Empoli","A",1,3,"W",2
"3320","Serie A","ITA","Atalanta","Udinese","A",0,0,"D",0
"3321","Serie A","ITA","Juventus","Torino","A",1,1,"D",0
"3322","Serie A","ITA","Cagliari","Milan","A",1,1,"D",0
"3323","Serie A","ITA","Parma","Genoa","A",1,0,"L",-1
"3324","Serie A","ITA","Inter","Venezia","A",0,1,"W",1
"3325","Serie A","ITA","Roma","Bologna","A",2,2,"D",0
"3326","Serie A","ITA","Hellas Verona","Napoli","A",2,0,"L",-2
"3327","Serie A","ITA","Fiorentina","Monza","A",2,1,"L",-1
"3328","Serie A","ITA","Milan","Como","A",1,2,"W",1
"3329","Serie A","ITA","Juventus","Atalanta","A",1,1,"D",0
"3330","Serie A","ITA","Bologna","Inter","A",2,2,"D",0
